"Município Solicitante","Município Executante","Distancia"
"Nova Veneza","Itumbiara","272,5"
"Nova Veneza","Itumbiara","272,5"
"Nova Veneza","Formosa","277,1"
"Nova Veneza","Catalão","296,8"
"Nova Veneza","Catalão","296,8"
"Nova Veneza","Catalão","296,8"
"Nova Veneza","Catalão","296,8"
"Nova Veneza","Jataí","366,7"
"Nova Veneza","Jataí","366,7"
"Novo Brasil","Goiás","78,7"
"Novo Brasil","São Luís de Montes Belos","83,1"
"Novo Brasil","Ceres","176,8"
"Novo Brasil","Ceres","176,8"
"Novo Brasil","Trindade","181,1"
"Novo Brasil","Trindade","181,1"
"Novo Brasil","Jaraguá","185,1"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Goiânia","210"
"Novo Brasil","Aparecida de Goiânia","220,3"
"Novo Brasil","Pirenópolis","231,9"
"Novo Brasil","Anápolis","234,4"
"Novo Brasil","Santa Helena de Goiás","243,9"
"Novo Brasil","Jataí","278"
"Novo Brasil","Jataí","278"
"Novo Brasil","Uruaçu","285,2"
"Novo Brasil","Águas Lindas de Goiás","313,9"
"Novo Brasil","Luziânia","355,2"
"Novo Brasil","Itumbiara","370,2"
"Novo Brasil","Itumbiara","370,2"
"Novo Brasil","Formosa","430,9"
"Novo Brasil","Catalão","445,9"
"Novo Brasil","Catalão","445,9"
"Novo Brasil","Catalão","445,9"
"Novo Brasil","Catalão","445,9"
"Novo Gama","Luziânia","31,3"
"Novo Gama","Águas Lindas de Goiás","55,3"
"Novo Gama","Formosa","120,7"
"Novo Gama","Pirenópolis","123,9"
"Novo Gama","Anápolis","125,2"
"Novo Gama","Jaraguá","175,2"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Goiânia","181,9"
"Novo Gama","Aparecida de Goiânia","189,3"
"Novo Gama","Trindade","206,9"
"Novo Gama","Trindade","206,9"
"Novo Gama","Ceres","229,6"
"Novo Gama","Ceres","229,6"
"Novo Gama","Uruaçu","248,9"
"Novo Gama","Goiás","269,6"
"Novo Gama","Catalão","281,4"
"Novo Gama","Catalão","281,4"
"Novo Gama","Catalão","281,4"
"Novo Gama","Catalão","281,4"
"Novo Gama","São Luís de Montes Belos","304,8"
"Novo Gama","Itumbiara","347,4"
"Novo Gama","Itumbiara","347,4"
"Novo Gama","Santa Helena de Goiás","401,4"
"Novo Gama","Jataí","519,7"
"Novo Gama","Jataí","519,7"
"Novo Planalto","Porangatu","52,4"
"Novo Planalto","Uruaçu","181,9"
"Novo Planalto","Ceres","275,6"
"Novo Planalto","Ceres","275,6"
"Novo Planalto","Jaraguá","335,8"
"Novo Planalto","Pirenópolis","355,2"
"Novo Planalto","Goiás","368,3"
"Novo Planalto","Águas Lindas de Goiás","371,5"
"Novo Planalto","Formosa","415,4"
"Novo Planalto","Anápolis","417,8"
"Novo Planalto","Luziânia","441,6"
"Novo Planalto","São Luís de Montes Belos","444"
"Novo Planalto","Trindade","447,3"
"Novo Planalto","Trindade","447,3"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Goiânia","452,9"
"Novo Planalto","Aparecida de Goiânia","470,6"
"Novo Planalto","Santa Helena de Goiás","615,1"
"Novo Planalto","Jataí","669,5"
"Novo Planalto","Jataí","669,5"
"Novo Planalto","Catalão","675,4"
"Novo Planalto","Catalão","675,4"
"Novo Planalto","Catalão","675,4"
"Novo Planalto","Catalão","675,4"
"Novo Planalto","Itumbiara","679"
"Novo Planalto","Itumbiara","679"
"Orizona","Luziânia","119,8"
"Orizona","Aparecida de Goiânia","127,8"
"Orizona","Anápolis","129,3"
"Orizona","Senador Canedo","132"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Goiânia","135,3"
"Orizona","Catalão","161,5"
"Orizona","Catalão","161,5"
"Orizona","Catalão","161,5"
"Orizona","Catalão","161,5"
"Orizona","Trindade","165,1"
"Orizona","Trindade","165,1"
"Orizona","Águas Lindas de Goiás","173,9"
"Orizona","Pirenópolis","183,6"
"Orizona","Jaraguá","221,9"
"Orizona","Itumbiara","223,1"
"Orizona","Itumbiara","223,1"
"Orizona","Formosa","240"
"Orizona","São Luís de Montes Belos","274"
"Orizona","Goiás","277,8"
"Orizona","Ceres","284,6"
"Orizona","Ceres","284,6"
"Orizona","Santa Helena de Goiás","310,8"
"Orizona","Uruaçu","352"
"Orizona","Jataí","442,6"
"Orizona","Jataí","442,6"
"Ouro Verde de Goiás","Anápolis","37,6"
"Ouro Verde de Goiás","Pirenópolis","63,4"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Goiânia","66,8"
"Ouro Verde de Goiás","Jaraguá","68,5"
"Ouro Verde de Goiás","Trindade","73,4"
"Ouro Verde de Goiás","Trindade","73,4"
"Ouro Verde de Goiás","Aparecida de Goiânia","85,2"
"Ouro Verde de Goiás","Goiás","130,3"
"Ouro Verde de Goiás","Águas Lindas de Goiás","135,3"
"Ouro Verde de Goiás","Ceres","135,7"
"Ouro Verde de Goiás","Ceres","135,7"
"Ouro Verde de Goiás","São Luís de Montes Belos","160,1"
"Ouro Verde de Goiás","Luziânia","163,5"
"Ouro Verde de Goiás","Uruaçu","231,9"
"Ouro Verde de Goiás","Formosa","255"
"Ouro Verde de Goiás","Santa Helena de Goiás","277,9"
"Ouro Verde de Goiás","Itumbiara","292,4"
"Ouro Verde de Goiás","Itumbiara","292,4"
"Ouro Verde de Goiás","Catalão","304,8"
"Ouro Verde de Goiás","Catalão","304,8"
"Ouro Verde de Goiás","Catalão","304,8"
"Ouro Verde de Goiás","Catalão","304,8"
"Ouro Verde de Goiás","Jataí","391,1"
"Ouro Verde de Goiás","Jataí","391,1"
"Ouvidor","Catalão","18,5"
"Ouvidor","Catalão","18,5"
"Ouvidor","Catalão","18,5"
"Ouvidor","Catalão","18,5"
"Ouvidor","Caldas Novas","135"
"Ouvidor","Itumbiara","180,9"
"Ouvidor","Itumbiara","180,9"
"Ouvidor","Aparecida de Goiânia","259,9"
"Ouvidor","Luziânia","263,9"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Goiânia","274,6"
"Ouvidor","Anápolis","290,8"
"Ouvidor","Trindade","297,8"
"Ouvidor","Trindade","297,8"
"Ouvidor","Águas Lindas de Goiás","334"
"Ouvidor","Pirenópolis","348"
"Ouvidor","Santa Helena de Goiás","354,8"
"Ouvidor","Formosa","364,2"
"Ouvidor","Jaraguá","381,6"
"Ouvidor","São Luís de Montes Belos","395,3"
"Ouvidor","Goiás","417,4"
"Ouvidor","Ceres","442,9"
"Ouvidor","Ceres","442,9"
"Ouvidor","Jataí","486,8"
"Ouvidor","Jataí","486,8"
"Ouvidor","Uruaçu","512,9"
"Padre Bernardo","Águas Lindas de Goiás","85"
"Padre Bernardo","Pirenópolis","129,8"
"Padre Bernardo","Formosa","135,2"
"Padre Bernardo","Uruaçu","142,8"
"Padre Bernardo","Luziânia","155,7"
"Padre Bernardo","Jaraguá","160,5"
"Padre Bernardo","Ceres","174,9"
"Padre Bernardo","Ceres","174,9"
"Padre Bernardo","Anápolis","182,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Goiânia","245,4"
"Padre Bernardo","Trindade","252,4"
"Padre Bernardo","Trindade","252,4"
"Padre Bernardo","Aparecida de Goiânia","253,6"
"Padre Bernardo","Goiás","260"
"Padre Bernardo","São Luís de Montes Belos","323,9"
"Padre Bernardo","Catalão","403,3"
"Padre Bernardo","Catalão","403,3"
"Padre Bernardo","Catalão","403,3"
"Padre Bernardo","Catalão","403,3"
"Padre Bernardo","Itumbiara","442"
"Padre Bernardo","Itumbiara","442"
"Padre Bernardo","Santa Helena de Goiás","453,6"
"Padre Bernardo","Jataí","560,4"
"Padre Bernardo","Jataí","560,4"
"Palestina de Goiás","São Luís de Montes Belos","154,7"
"Palestina de Goiás","Jataí","157,8"
"Palestina de Goiás","Jataí","157,8"
"Palestina de Goiás","Santa Helena de Goiás","190,7"
"Palestina de Goiás","Goiás","213,3"
"Palestina de Goiás","Trindade","260,8"
"Palestina de Goiás","Trindade","260,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Goiânia","289,8"
"Palestina de Goiás","Aparecida de Goiânia","292"
"Palestina de Goiás","Jaraguá","310,7"
"Palestina de Goiás","Ceres","312,8"
"Palestina de Goiás","Ceres","312,8"
"Palestina de Goiás","Anápolis","334,3"
"Palestina de Goiás","Pirenópolis","350,2"
"Palestina de Goiás","Itumbiara","369,2"
"Palestina de Goiás","Itumbiara","369,2"
"Palestina de Goiás","Uruaçu","419,3"
"Palestina de Goiás","Águas Lindas de Goiás","428,9"
"Palestina de Goiás","Luziânia","455"
"Palestina de Goiás","Catalão","486,4"
"Palestina de Goiás","Catalão","486,4"
"Palestina de Goiás","Catalão","486,4"
"Palestina de Goiás","Catalão","486,4"
"Palestina de Goiás","Formosa","551,5"
"Palmeiras de Goiás","Trindade","64,7"
"Palmeiras de Goiás","Trindade","64,7"
"Palmeiras de Goiás","São Luís de Montes Belos","72,6"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Goiânia","90,8"
"Palmeiras de Goiás","Aparecida de Goiânia","91,6"
"Palmeiras de Goiás","Goiás","126,5"
"Palmeiras de Goiás","Anápolis","143"
"Palmeiras de Goiás","Jaraguá","163,3"
"Palmeiras de Goiás","Santa Helena de Goiás","163,5"
"Palmeiras de Goiás","Pirenópolis","181,9"
"Palmeiras de Goiás","Ceres","209,3"
"Palmeiras de Goiás","Ceres","209,3"
"Palmeiras de Goiás","Itumbiara","238,1"
"Palmeiras de Goiás","Itumbiara","238,1"
"Palmeiras de Goiás","Águas Lindas de Goiás","252,2"
"Palmeiras de Goiás","Luziânia","263"
"Palmeiras de Goiás","Jataí","270"
"Palmeiras de Goiás","Jataí","270"
"Palmeiras de Goiás","Catalão","310,7"
"Palmeiras de Goiás","Catalão","310,7"
"Palmeiras de Goiás","Catalão","310,7"
"Palmeiras de Goiás","Catalão","310,7"
"Palmeiras de Goiás","Uruaçu","320,5"
"Palmeiras de Goiás","Formosa","372"
"Palmelo","Caldas Novas","82,7"
"Palmelo","Aparecida de Goiânia","127,7"
"Palmelo","Catalão","130,9"
"Palmelo","Catalão","130,9"
"Palmelo","Catalão","130,9"
"Palmelo","Catalão","130,9"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Goiânia","140,2"
"Palmelo","Anápolis","152,9"
"Palmelo","Luziânia","159,4"
"Palmelo","Trindade","167,3"
"Palmelo","Trindade","167,3"
"Palmelo","Itumbiara","180,3"
"Palmelo","Itumbiara","180,3"
"Palmelo","Pirenópolis","213,5"
"Palmelo","Águas Lindas de Goiás","214,8"
"Palmelo","Jaraguá","245,9"
"Palmelo","São Luís de Montes Belos","270,7"
"Palmelo","Formosa","276"
"Palmelo","Santa Helena de Goiás","283,8"
"Palmelo","Goiás","287,3"
"Palmelo","Ceres","308,6"
"Palmelo","Ceres","308,6"
"Palmelo","Uruaçu","385"
"Palmelo","Jataí","418,3"
"Palmelo","Jataí","418,3"
"Palminópolis","São Luís de Montes Belos","49,4"
"Palminópolis","Trindade","93,1"
"Palminópolis","Trindade","93,1"
"Palminópolis","Goiás","121,4"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Goiânia","122,8"
"Palminópolis","Aparecida de Goiânia","124,2"
"Palminópolis","Santa Helena de Goiás","150,4"
"Palminópolis","Anápolis","171,1"
"Palminópolis","Jaraguá","179,2"
"Palminópolis","Pirenópolis","204,2"
"Palminópolis","Ceres","216,5"
"Palminópolis","Ceres","216,5"
"Palminópolis","Jataí","245,4"
"Palminópolis","Jataí","245,4"
"Palminópolis","Itumbiara","247,2"
"Palminópolis","Itumbiara","247,2"
"Palminópolis","Águas Lindas de Goiás","277,7"
"Palminópolis","Luziânia","292,3"
"Palminópolis","Uruaçu","330,1"
"Palminópolis","Catalão","336,8"
"Palminópolis","Catalão","336,8"
"Palminópolis","Catalão","336,8"
"Palminópolis","Catalão","336,8"
"Palminópolis","Formosa","399,1"
"Panamá","Itumbiara","39,1"
"Panamá","Itumbiara","39,1"
"Panamá","Itumbiara","39,1"
"Panamá","Santa Helena de Goiás","169,2"
"Panamá","Catalão","183,4"
"Panamá","Catalão","183,4"
"Panamá","Catalão","183,4"
"Panamá","Catalão","183,4"
"Panamá","Aparecida de Goiânia","186,3"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Goiânia","204,4"
"Panamá","Trindade","209,6"
"Panamá","Trindade","209,6"
"Panamá","Anápolis","252,1"
"Panamá","São Luís de Montes Belos","256,3"
"Panamá","Jataí","302,8"
"Panamá","Jataí","302,8"
"Panamá","Luziânia","313,2"
"Panamá","Pirenópolis","314,6"
"Panamá","Goiás","315,8"
"Panamá","Jaraguá","323,6"
"Panamá","Águas Lindas de Goiás","350,4"
"Panamá","Ceres","384,5"
"Panamá","Ceres","384,5"
"Panamá","Formosa","429"
"Panamá","Uruaçu","480,3"
"Paranaiguara","Santa Helena de Goiás","150,9"
"Paranaiguara","Rio Verde","162"
"Paranaiguara","Rio Verde","162"
"Paranaiguara","Jataí","198"
"Paranaiguara","Jataí","198"
"Paranaiguara","Itumbiara","198,8"
"Paranaiguara","Itumbiara","198,8"
"Paranaiguara","São Luís de Montes Belos","321,4"
"Paranaiguara","Aparecida de Goiânia","331,7"
"Paranaiguara","Trindade","336"
"Paranaiguara","Trindade","336"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Goiânia","345,7"
"Paranaiguara","Catalão","357,1"
"Paranaiguara","Catalão","357,1"
"Paranaiguara","Catalão","357,1"
"Paranaiguara","Catalão","357,1"
"Paranaiguara","Goiás","403,1"
"Paranaiguara","Anápolis","407,3"
"Paranaiguara","Jaraguá","446,5"
"Paranaiguara","Pirenópolis","454,5"
"Paranaiguara","Luziânia","486"
"Paranaiguara","Ceres","491,5"
"Paranaiguara","Ceres","491,5"
"Paranaiguara","Águas Lindas de Goiás","509,3"
"Paranaiguara","Uruaçu","606,6"
"Paranaiguara","Formosa","607,2"
"Paraúna","São Luís de Montes Belos","63,4"
"Paraúna","Santa Helena de Goiás","123,8"
"Paraúna","Trindade","131,5"
"Paraúna","Trindade","131,5"
"Paraúna","Goiás","144,3"
"Paraúna","Aparecida de Goiânia","158,2"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Goiânia","159"
"Paraúna","Jataí","209,3"
"Paraúna","Jataí","209,3"
"Paraúna","Anápolis","213,4"
"Paraúna","Jaraguá","219,1"
"Paraúna","Pirenópolis","240,4"
"Paraúna","Ceres","244,4"
"Paraúna","Ceres","244,4"
"Paraúna","Itumbiara","250,3"
"Paraúna","Itumbiara","250,3"
"Paraúna","Águas Lindas de Goiás","319,3"
"Paraúna","Luziânia","332,6"
"Paraúna","Catalão","357,7"
"Paraúna","Catalão","357,7"
"Paraúna","Catalão","357,7"
"Paraúna","Catalão","357,7"
"Paraúna","Uruaçu","364,3"
"Paraúna","Formosa","433,2"
"Perolândia","Jataí","68,1"
"Perolândia","Jataí","68,1"
"Perolândia","Mineiros","70"
"Perolândia","Santa Helena de Goiás","195,2"
"Perolândia","São Luís de Montes Belos","254,2"
"Perolândia","Goiás","325,1"
"Perolândia","Trindade","348,2"
"Perolândia","Trindade","348,2"
"Perolândia","Aparecida de Goiânia","371,4"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Goiânia","374,3"
"Perolândia","Itumbiara","380,4"
"Perolândia","Itumbiara","380,4"
"Perolândia","Jaraguá","414,7"
"Perolândia","Anápolis","421"
"Perolândia","Ceres","425,5"
"Perolândia","Ceres","425,5"
"Perolândia","Pirenópolis","448"
"Perolândia","Catalão","521,4"
"Perolândia","Catalão","521,4"
"Perolândia","Catalão","521,4"
"Perolândia","Catalão","521,4"
"Perolândia","Águas Lindas de Goiás","528,9"
"Perolândia","Uruaçu","539,6"
"Perolândia","Luziânia","542,9"
"Perolândia","Formosa","649,2"
"Petrolina de Goiás","Jaraguá","50,4"
"Petrolina de Goiás","Anápolis","63,8"
"Petrolina de Goiás","Pirenópolis","64,4"
"Petrolina de Goiás","Trindade","81,2"
"Petrolina de Goiás","Trindade","81,2"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Goiânia","83,8"
"Petrolina de Goiás","Aparecida de Goiânia","102,9"
"Petrolina de Goiás","Goiás","111,5"
"Petrolina de Goiás","Ceres","117,2"
"Petrolina de Goiás","Ceres","117,2"
"Petrolina de Goiás","Águas Lindas de Goiás","146,1"
"Petrolina de Goiás","São Luís de Montes Belos","147,8"
"Petrolina de Goiás","Luziânia","183,4"
"Petrolina de Goiás","Uruaçu","216,7"
"Petrolina de Goiás","Formosa","267,2"
"Petrolina de Goiás","Santa Helena de Goiás","279,7"
"Petrolina de Goiás","Itumbiara","309"
"Petrolina de Goiás","Itumbiara","309"
"Petrolina de Goiás","Catalão","328,2"
